name,amenity,shop,longitude,latitude
Özel Yavuzlar Anadolu Lisesi,school,,28.8728866,40.9833729
Özel Yavuzlar Ortaokulu,school,,28.8707339,40.9899766
Özel Gaziosmanpaşa Sınav Anadolu Lisesi,school,,28.9028316,41.0597917
Özel İstanbul Çağdaş Gelişim Anaokulu,school,,28.9177005,41.0555713
Boğaziçi As Koleji,school,,29.1411061,40.9972673
Halit Derviş İbrahim İlkokulu,school,,28.9285201,41.0497359
Bilfen Koşuyolu Ortaokulu,school,,29.0452178,41.009925
Özel Gaziosmanpaşa İlk Adım Anaokulu,school,,28.8876736,41.0799879
İbrahim Sönmez Eğitim Kurumları,school,,28.6330736,41.0122089
İTÜ ETA Vakfı Doğa Koleji Gaziosmanpaşa Kampüsü,school,,28.9053036,41.0758204
Özel Aybilim Hizmet İçi Eğitim Merkezi,school,,29.1210727,40.9783695
Derin Çocuk Özel Eğitim ve Rehabilitasyon Merkezi,school,,28.8207984,41.0607201
Derin Çocuk Bakırköy Özel Eğitim ve Rehabilitasyon Merkezi,school,,28.7935345,40.9838591
Sevinç Koleji,school,,29.0260733,41.0789234
Özel Moda Merak Eden Çocuk İlkokulu,school,,29.0241208,40.9869719
Batı Kent Koleji,school,,28.5420725,41.0076396
Bil Koleji Kâğıthane Kampüsü,school,,28.9739664,41.0807785
Mektebim Koleji,school,,28.9737565,41.0810595
Vera Koleji,school,,28.9296694,41.0795013
Pendik İTO Özel Eğitim Uygulama Okulu III. Kademe,school,,29.3164827,40.9314478
Pendik İTO Özel Eğitim Uygulama Okulu II. Kademe,school,,29.3162493,40.9313954
Pendik İTO Özel Eğitim Uygulama Okulu I. Kademe,school,,29.3163053,40.9311777
özel şirinler anaokulu,school,,28.9404223,41.0681681
Çevre Bilim Koleji,school,,28.4519249,41.2128049
Bayrampaşa Özel Eğitim Anaokulu,school,,28.8860922,41.063637
Ataşehir Özel Eğitim Meslek Okulu,school,,29.1355461,40.9865532
Özel Almawakeb Milletlerarası Lisesi,school,,28.627021,41.0795321
Özel Almawakeb Milletlerarası Ortaokulu,school,,28.6270317,41.0794694
Özel Almawakeb Milletlerarası İlkokulu,school,,28.6270438,41.0794189
Özel Burçak Eyüboğlu Batı Ataşehir İlkokulu,school,,29.1027716,40.9953941
Özel Burçak Eyüboğlu Batı Ataşehir Ortaokulu,school,,29.1029008,40.9954813
Özel Çağın Akşam Lisesi,school,,29.136887,41.0054894
Uğur Okulları,school,,29.2155408,40.9793581
Özel Kemerburgaz Uğur Anadolu Lisesi,school,,28.9127274,41.1573664
Çizgi Koleji,school,,28.2755589,41.069142
Yöm Hibrit Anadolu Lisesi,school,,29.04541,40.9957636
Tema Kids Montessori Kindergarten - Özel Atakent Tema Çocuk Anaokulu,school,,28.7698721,41.0596704
Doğa Koleji Göktürk Kampüsü,school,,28.9094585,41.1738524
Biltes Koleji Göktürk Kampüsü,school,,28.8858216,41.1793388
GÖKTÜRK DOĞA KOLEJİ,school,,28.9096377,41.1738831
Göktürk Biltes Koleji,school,,28.8861026,41.179404
Özel Bayrampaşa Koleji Anadolu Lisesi,school,,28.9115072,41.0454638
