name,amenity,shop,longitude,latitude
Food store,,convenience,29.0080464,41.0711372
Mert Gıda,,convenience,28.8584963,41.030062
,,convenience,28.6360574,41.203714
,,convenience,28.9534721,41.0200323
,,convenience,28.9774169,41.0132756
Tadal Discount Market,,convenience,28.9773418,41.0133484
,,convenience,28.9768241,41.0140588
Peynir Durağı,,convenience,29.1453185,41.0054173
Ekomini,,convenience,29.1445199,41.004778
Ucz Market,,convenience,29.072922,41.0781979
Carrefour Express,,convenience,28.9095035,40.9956167
Gür-Bak,,convenience,29.02812,41.0714577
Nişantaşı Çiftliği,,convenience,29.0285557,41.0718915
,,convenience,29.0255362,41.0764705
Koska Market,,convenience,28.9580223,41.006972
ortaköy ucuzluk pazarı,,convenience,29.0252175,41.0505996
,,convenience,29.086165,40.9569662
Yıldız Bakkal,,convenience,28.9992642,41.0621343
Polet Market,,convenience,28.8958394,41.0967616
Özmen Hipermarketleri,,convenience,28.8932572,41.0989513
Fatih Kuruyemiş,,convenience,29.1159185,40.9794696
Muhterem Market,,convenience,29.2396774,41.0527528
Teyyare Market,,convenience,28.9011222,40.9856191
Metin Market,,convenience,28.8708985,41.0159088
Elçin Tekel Shop,,convenience,28.9000074,40.9856509
Kayacik Market,,convenience,29.6103306,41.1766113
Migros Jet,,convenience,29.0417375,40.9735595
,,convenience,28.2203867,41.5234661
,,convenience,28.7586382,41.1858555
Şok Mini,,convenience,29.0864995,41.0132597
,,convenience,28.9858388,41.0322159
,,convenience,28.9854019,41.0321007
,,convenience,28.9846418,41.0402948
Tamsaş Toptan,,convenience,29.1417588,40.9281617
Gap market,,convenience,28.2404455,41.0844329
Bacanak Bakkal,,convenience,29.0961986,40.9636011
Yunus Market,,convenience,29.0966533,40.9625605
Mopaş Market,,convenience,29.0960321,40.9620925
Özlem Gıda,,convenience,29.1455086,40.9421065
Çiftliğinden Kahvaltı,,convenience,29.0891407,40.9612854
Yıldız Ambalaj,,convenience,29.1340951,41.0139223
Yörem Süt Ürünleri,,convenience,29.1322325,41.0140031
Yağmur Tekel Kuruyemiş,,convenience,29.1316456,41.0144703
Diyar Kuruyemiş,,convenience,29.1297569,41.0162941
Hanedaroğlu,,convenience,28.8877123,41.0736209
Büfe,,convenience,29.4383888,41.1936061
Kuruyemiş Tekel Bayi,,convenience,28.5372625,41.0076573
Shoko,,convenience,29.0263232,40.9897501
Migros Jet,,convenience,29.174901,41.0329358
As Mini Market,,convenience,29.1444308,40.9276847
,,convenience,29.1452749,40.9254117
,,convenience,29.1465293,40.9262382
,,convenience,29.1477972,40.9258857
Oruç Market,,convenience,29.1792295,40.9077965
Migros Jet,,convenience,29.1794513,40.9078176
,,convenience,29.0540535,41.0499037
Ecemar,,convenience,29.186906,40.9066787
,,convenience,29.1424484,40.9253139
,,convenience,29.140255,40.9248721
,,convenience,29.1401245,40.924601
,,convenience,29.1165159,40.9478942
Sezgin Mini Market,,convenience,29.092613,40.9581227
Candaş Tekel Kuruyemiş Şarkuteri,,convenience,28.5359393,41.0093028
Gönenli Peynircim,,convenience,28.5362511,41.0083507
Hakmar,,convenience,29.1798963,40.9077907
