name,amenity,longitude,latitude
Bayrampaşa 1 Nolu Yabancı Uyruklular Polikliniği,hospital,28.9070788,41.0303249
Bağcılar 28 Nolu Aile Sağlığı Merkezi,hospital,28.8201612,41.0431277
Acil Tıp Kliniği,hospital,28.9370757,41.0028506
Alpha Hair Central,hospital,28.992022,41.0613263
Bezmialem Vakıf Üniversitesi Tıp Fakültesi Acil Tıp,hospital,28.9348553,41.0199922
Şişli Hamidiye Etfal Eğitim ve Araştırma Hastanesi Gümüşsuyu Binası,hospital,28.9900446,41.0375948
Hasanpaşa Aile Sağlığı Merkezi,hospital,29.0428574,40.9973977
Bakırköy 4 Nolu Aile Sağlığı Merkezi,hospital,28.8718638,40.9785089
Kartal Dr. Lütfi Kırdar Eğitim ve Araştırma Hastanesi KADİR REZZAN HAS ADATEPE POLİKLİNİĞİ,hospital,29.1239632,40.9332716
fsm tıp merkezi,hospital,29.218531,41.0229665
Op.Dr.Alper Tuncel,hospital,28.9910859,41.0516267
Medient,hospital,29.0927519,40.9826508
Büyükçekmece Aile Sağlığı Merkezi,hospital,28.5786177,41.0203306
Sağlık Ocağı,hospital,28.6041953,41.0168104
Bahceci,hospital,29.0418888,41.0221279
İstanbul Üniversitesi Tıp Fakültesi Hastanesi,hospital,28.9339596,41.0168625
Özel Avusturya Sen Jorj Hastanesi,hospital,28.9743145,41.0242924
