name,amenity,shop,leisure,longitude,latitude
Yön AVM,,mall,,29.2334008,40.8780435
medikule avm,,mall,,28.7748725,41.094122
Byz Dizayn,,mall,,28.96621,41.0157676
Sedef Perde,,mall,,28.7860451,41.0017523
Beylik 2 AVM,,mall,,28.6506323,40.9989841
Neva AVM,,mall,,28.8724883,41.1062288
Nazifbey Hanı,,mall,,28.9752022,41.015242
Cennet Center,,mall,,29.2135156,41.009117
Karınca,,mall,,29.2124792,41.0092934
Saraykur AVM,,mall,,28.8763841,41.0390121
,,mall,,28.9747296,41.0292548
Meydan İstanbul Alışveriş ve Yaşam Merkezi,,mall,,29.1259933,41.023666
Evkur,,mall,,29.1323279,40.9239807
Ev Shop,,mall,,29.1345014,40.9229049
Neonya Meydan Alışveriş Merkezi,,mall,,29.2457157,41.0145958
Hobilant AVM,,mall,,29.1327412,40.9259648
44 AVM,,mall,,29.1324398,40.925869
Eser Çarşısı,,mall,,29.0172975,41.0244551
Silivri Selimpaşa Gece Pazarı,,mall,,28.3368595,41.060577
Mega Çarşım,,mall,,29.1326679,40.9249408
Emaar Square AVM,,mall,,29.0708629,41.0030972
Kadir Has AVM,,mall,,28.8643173,40.9960407
