latitude,longitude,target_id,name,station_main_count,school_public_count,supermarket_main_count,cafe_main_count,bar_main_count,park_main_count,mall_main_count,score_total,score_breakdown
40.85083328124843,28.414605756462134,cell_001001,cell_001001,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,28.426563227235416,cell_001002,cell_001002,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,28.4385206980087,cell_001003,cell_001003,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,28.45047816878198,cell_001004,cell_001004,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,28.462435639555263,cell_001005,cell_001005,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,28.474393110328545,cell_001006,cell_001006,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,28.486350581101828,cell_001007,cell_001007,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,28.49830805187511,cell_001008,cell_001008,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,28.510265522648393,cell_001009,cell_001009,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,28.522222993421675,cell_001010,cell_001010,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,28.534180464194957,cell_001011,cell_001011,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,28.54613793496824,cell_001012,cell_001012,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,28.558095405741522,cell_001013,cell_001013,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,28.570052876514804,cell_001014,cell_001014,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,28.582010347288087,cell_001015,cell_001015,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,28.59396781806137,cell_001016,cell_001016,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,28.60592528883465,cell_001017,cell_001017,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,28.617882759607934,cell_001018,cell_001018,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,28.629840230381216,cell_001019,cell_001019,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,28.6417977011545,cell_001020,cell_001020,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,28.65375517192778,cell_001021,cell_001021,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,28.665712642701063,cell_001022,cell_001022,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,28.677670113474345,cell_001023,cell_001023,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,28.689627584247628,cell_001024,cell_001024,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,28.70158505502091,cell_001025,cell_001025,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,28.713542525794193,cell_001026,cell_001026,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,28.725499996567475,cell_001027,cell_001027,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,28.737457467340757,cell_001028,cell_001028,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,28.74941493811404,cell_001029,cell_001029,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,28.761372408887322,cell_001030,cell_001030,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,28.773329879660604,cell_001031,cell_001031,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,28.785287350433887,cell_001032,cell_001032,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,28.79724482120717,cell_001033,cell_001033,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,28.80920229198045,cell_001034,cell_001034,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,28.821159762753734,cell_001035,cell_001035,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,28.833117233527016,cell_001036,cell_001036,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,28.8450747043003,cell_001037,cell_001037,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,28.85703217507358,cell_001038,cell_001038,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,28.868989645846863,cell_001039,cell_001039,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,28.880947116620145,cell_001040,cell_001040,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,28.892904587393428,cell_001041,cell_001041,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,28.90486205816671,cell_001042,cell_001042,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,28.916819528939993,cell_001043,cell_001043,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,28.928776999713275,cell_001044,cell_001044,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,28.940734470486557,cell_001045,cell_001045,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,28.95269194125984,cell_001046,cell_001046,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,28.964649412033122,cell_001047,cell_001047,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,28.976606882806404,cell_001048,cell_001048,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,28.988564353579687,cell_001049,cell_001049,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,29.00052182435297,cell_001050,cell_001050,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,29.01247929512625,cell_001051,cell_001051,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,29.024436765899534,cell_001052,cell_001052,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,29.036394236672816,cell_001053,cell_001053,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,29.0483517074461,cell_001054,cell_001054,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,29.06030917821938,cell_001055,cell_001055,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,29.072266648992663,cell_001056,cell_001056,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,29.084224119765945,cell_001057,cell_001057,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,29.096181590539228,cell_001058,cell_001058,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,29.10813906131251,cell_001059,cell_001059,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,29.144011473632357,cell_001062,cell_001062,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,29.15596894440564,cell_001063,cell_001063,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,29.167926415178922,cell_001064,cell_001064,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,29.179883885952204,cell_001065,cell_001065,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,29.191841356725487,cell_001066,cell_001066,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,29.20379882749877,cell_001067,cell_001067,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,29.21575629827205,cell_001068,cell_001068,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,29.227713769045334,cell_001069,cell_001069,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,29.239671239818616,cell_001070,cell_001070,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,29.2516287105919,cell_001071,cell_001071,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,29.26358618136518,cell_001072,cell_001072,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,29.335331006004875,cell_001078,cell_001078,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,29.347288476778157,cell_001079,cell_001079,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,29.383160889098004,cell_001082,cell_001082,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,29.395118359871287,cell_001083,cell_001083,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,29.40707583064457,cell_001084,cell_001084,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,29.41903330141785,cell_001085,cell_001085,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,29.430990772191134,cell_001086,cell_001086,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,29.442948242964416,cell_001087,cell_001087,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,29.4549057137377,cell_001088,cell_001088,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,29.46686318451098,cell_001089,cell_001089,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,29.478820655284263,cell_001090,cell_001090,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,29.490778126057545,cell_001091,cell_001091,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,29.502735596830828,cell_001092,cell_001092,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,29.51469306760411,cell_001093,cell_001093,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,29.526650538377393,cell_001094,cell_001094,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,29.538608009150675,cell_001095,cell_001095,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,29.550565479923957,cell_001096,cell_001096,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,29.56252295069724,cell_001097,cell_001097,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,29.574480421470522,cell_001098,cell_001098,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,29.586437892243804,cell_001099,cell_001099,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,29.598395363017087,cell_001100,cell_001100,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,29.61035283379037,cell_001101,cell_001101,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,29.62231030456365,cell_001102,cell_001102,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,29.634267775336934,cell_001103,cell_001103,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,29.646225246110216,cell_001104,cell_001104,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,29.6581827168835,cell_001105,cell_001105,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,29.67014018765678,cell_001106,cell_001106,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,29.682097658430063,cell_001107,cell_001107,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
40.85083328124843,29.694055129203345,cell_001108,cell_001108,0,0,0,0,0,0,0,0.0,"{""station_main"": 0.0, ""school_public"": 0.0, ""supermarket_main"": 0.0, ""cafe_main"": 0.0, ""bar_main"": 0.0, ""park_main"": 0.0, ""mall_main"": 0.0}"
