latitude,longitude,target_id,name,cafe_main_count,hospital_main_count,station_main_count,supermarket_main_count,score_total,score_breakdown
41.08797759279268,29.08628277515158,cell_004372,cell_004372,1,0,0,6,24.451304813346788,"{""cafe_main"": 2.8346868942621075, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 21.616617919084682}"
41.03392353873865,29.06236730355036,cell_003566,cell_003566,1,0,0,6,24.451304813346788,"{""cafe_main"": 2.8346868942621075, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 21.616617919084682}"
40.81770732252251,29.32543749116379,cell_000372,cell_000372,1,0,0,6,24.451304813346788,"{""cafe_main"": 2.8346868942621075, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 21.616617919084682}"
41.042932547747654,29.169986925755854,cell_003709,cell_003709,1,0,0,6,24.451304813346788,"{""cafe_main"": 2.8346868942621075, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 21.616617919084682}"
40.952842457657596,29.277606547961348,cell_002378,cell_002378,1,0,0,6,24.451304813346788,"{""cafe_main"": 2.8346868942621075, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 21.616617919084682}"
41.13302263783771,29.09824051095219,cell_005043,cell_005043,6,0,0,3,24.449661138347814,"{""cafe_main"": 8.646647167633873, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 15.803013970713941}"
40.94383344864859,29.158029189955244,cell_002234,cell_002234,0,0,0,11,24.360961669837312,"{""cafe_main"": 0.0, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 24.360961669837312}"
40.89878840360356,29.241733340559517,cell_001571,cell_001571,0,0,0,11,24.360961669837312,"{""cafe_main"": 0.0, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 24.360961669837312}"
40.9618514666666,28.83517032333876,cell_002475,cell_002475,2,0,2,2,24.329144048370395,"{""cafe_main"": 4.865828809674079, ""hospital_main"": 0.0, ""station_main"": 7.298743214511119, ""supermarket_main"": 12.164572024185198}"
41.06995957477467,28.81125485173754,cell_004081,cell_004081,2,0,2,2,24.329144048370395,"{""cafe_main"": 4.865828809674079, ""hospital_main"": 0.0, ""station_main"": 7.298743214511119, ""supermarket_main"": 12.164572024185198}"
40.98887849369362,28.727550701133268,cell_002868,cell_002868,1,1,0,3,24.307074653500266,"{""cafe_main"": 2.8346868942621075, ""hospital_main"": 5.669373788524215, ""station_main"": 0.0, ""supermarket_main"": 15.803013970713941}"
41.1150046198197,29.09824051095219,cell_004775,cell_004775,1,1,0,3,24.307074653500266,"{""cafe_main"": 2.8346868942621075, ""hospital_main"": 5.669373788524215, ""station_main"": 0.0, ""supermarket_main"": 15.803013970713941}"
41.08797759279268,29.05040956774975,cell_004369,cell_004369,7,1,3,0,24.18146249230853,"{""cafe_main"": 9.03028032135595, ""hospital_main"": 5.669373788524215, ""station_main"": 9.481808382428365, ""supermarket_main"": 0.0}"
41.060950565765665,28.930832209743645,cell_003957,cell_003957,3,1,0,2,24.15515140099499,"{""cafe_main"": 6.321205588285577, ""hospital_main"": 5.669373788524215, ""station_main"": 0.0, ""supermarket_main"": 12.164572024185198}"
41.169058673873735,29.61242315037844,cell_005622,cell_005622,0,1,0,4,24.079445335631046,"{""cafe_main"": 0.0, ""hospital_main"": 5.669373788524215, ""station_main"": 0.0, ""supermarket_main"": 18.41007154710683}"
41.05194155675666,28.883001266541203,cell_003819,cell_003819,0,1,0,4,24.079445335631046,"{""cafe_main"": 0.0, ""hospital_main"": 5.669373788524215, ""station_main"": 0.0, ""supermarket_main"": 18.41007154710683}"
41.042932547747654,28.643846550528995,cell_003665,cell_003665,0,1,0,4,24.079445335631046,"{""cafe_main"": 0.0, ""hospital_main"": 5.669373788524215, ""station_main"": 0.0, ""supermarket_main"": 18.41007154710683}"
41.042932547747654,28.655804286329605,cell_003666,cell_003666,0,1,0,4,24.079445335631046,"{""cafe_main"": 0.0, ""hospital_main"": 5.669373788524215, ""station_main"": 0.0, ""supermarket_main"": 18.41007154710683}"
41.17806768288274,29.61242315037844,cell_005756,cell_005756,0,1,0,4,24.079445335631046,"{""cafe_main"": 0.0, ""hospital_main"": 5.669373788524215, ""station_main"": 0.0, ""supermarket_main"": 18.41007154710683}"
41.09698660180169,29.02649409614853,cell_004501,cell_004501,5,0,0,3,23.914257942338324,"{""cafe_main"": 8.111243971624383, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 15.803013970713941}"
41.00689651171163,28.667762022130216,cell_003131,cell_003131,5,0,0,3,23.914257942338324,"{""cafe_main"": 8.111243971624383, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 15.803013970713941}"
41.105995610810695,28.79929711593693,cell_004616,cell_004616,4,0,1,2,23.78063098442109,"{""cafe_main"": 7.364028618842733, ""hospital_main"": 0.0, ""station_main"": 4.252030341393161, ""supermarket_main"": 12.164572024185198}"
41.060950565765665,29.08628277515158,cell_003970,cell_003970,0,0,0,9,23.7553232908034,"{""cafe_main"": 0.0, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 23.7553232908034}"
41.060950565765665,29.07432503935097,cell_003969,cell_003969,0,0,0,9,23.7553232908034,"{""cafe_main"": 0.0, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 23.7553232908034}"
41.060950565765665,28.368818627114955,cell_003910,cell_003910,0,0,0,9,23.7553232908034,"{""cafe_main"": 0.0, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 23.7553232908034}"
41.02491452972964,29.253691076360127,cell_003448,cell_003448,2,0,0,4,23.27590035678091,"{""cafe_main"": 4.865828809674079, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 18.41007154710683}"
41.214103718918764,29.03845183194914,cell_006244,cell_006244,2,0,0,4,23.27590035678091,"{""cafe_main"": 4.865828809674079, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 18.41007154710683}"
41.08797759279268,28.26119900490946,cell_004303,cell_004303,2,0,0,4,23.27590035678091,"{""cafe_main"": 4.865828809674079, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 18.41007154710683}"
41.042932547747654,29.09824051095219,cell_003703,cell_003703,0,0,0,8,23.262913719429964,"{""cafe_main"": 0.0, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 23.262913719429964}"
41.09698660180169,29.08628277515158,cell_004506,cell_004506,0,0,0,8,23.262913719429964,"{""cafe_main"": 0.0, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 23.262913719429964}"
41.05194155675666,29.07432503935097,cell_003835,cell_003835,0,0,0,8,23.262913719429964,"{""cafe_main"": 0.0, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 23.262913719429964}"
40.90779741261257,29.253691076360127,cell_001706,cell_001706,0,0,0,8,23.262913719429964,"{""cafe_main"": 0.0, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 23.262913719429964}"
41.14203164684672,29.09824051095219,cell_005177,cell_005177,4,0,0,3,23.167042589556672,"{""cafe_main"": 7.364028618842733, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 15.803013970713941}"
40.92581543063058,29.229775604758906,cell_001972,cell_001972,1,0,0,5,23.112796823323066,"{""cafe_main"": 2.8346868942621075, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 20.278109929060957}"
41.015905520720636,28.883001266541203,cell_003283,cell_003283,1,0,0,5,23.112796823323066,"{""cafe_main"": 2.8346868942621075, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 20.278109929060957}"
41.06995957477467,29.06236730355036,cell_004102,cell_004102,1,0,0,5,23.112796823323066,"{""cafe_main"": 2.8346868942621075, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 20.278109929060957}"
41.042932547747654,29.181944661556464,cell_003710,cell_003710,1,0,0,5,23.112796823323066,"{""cafe_main"": 2.8346868942621075, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 20.278109929060957}"
40.934824439639584,29.32543749116379,cell_002114,cell_002114,1,0,0,5,23.112796823323066,"{""cafe_main"": 2.8346868942621075, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 20.278109929060957}"
40.86275236756754,29.3373952269644,cell_001043,cell_001043,1,0,0,5,23.112796823323066,"{""cafe_main"": 2.8346868942621075, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 20.278109929060957}"
40.98887849369362,28.79929711593693,cell_002874,cell_002874,1,0,0,5,23.112796823323066,"{""cafe_main"": 2.8346868942621075, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 20.278109929060957}"
41.060950565765665,28.954747681344866,cell_003959,cell_003959,1,0,0,5,23.112796823323066,"{""cafe_main"": 2.8346868942621075, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 20.278109929060957}"
41.08797759279268,29.03845183194914,cell_004368,cell_004368,3,0,3,1,22.88973120636921,"{""cafe_main"": 6.321205588285577, ""hospital_main"": 0.0, ""station_main"": 9.481808382428365, ""supermarket_main"": 7.086717235655269}"
41.02491452972964,29.169986925755854,cell_003441,cell_003441,1,0,1,3,22.88973120636921,"{""cafe_main"": 2.8346868942621075, ""hospital_main"": 0.0, ""station_main"": 4.252030341393161, ""supermarket_main"": 15.803013970713941}"
40.92581543063058,29.169986925755854,cell_001967,cell_001967,1,0,1,3,22.88973120636921,"{""cafe_main"": 2.8346868942621075, ""hospital_main"": 0.0, ""station_main"": 4.252030341393161, ""supermarket_main"": 15.803013970713941}"
41.02491452972964,28.81125485173754,cell_003411,cell_003411,3,0,1,2,22.737807953863935,"{""cafe_main"": 6.321205588285577, ""hospital_main"": 0.0, ""station_main"": 4.252030341393161, ""supermarket_main"": 12.164572024185198}"
40.98887849369362,28.77538164433571,cell_002872,cell_002872,3,0,1,2,22.737807953863935,"{""cafe_main"": 6.321205588285577, ""hospital_main"": 0.0, ""station_main"": 4.252030341393161, ""supermarket_main"": 12.164572024185198}"
41.105995610810695,28.906916738142424,cell_004625,cell_004625,2,1,0,2,22.699774622383494,"{""cafe_main"": 4.865828809674079, ""hospital_main"": 5.669373788524215, ""station_main"": 0.0, ""supermarket_main"": 12.164572024185198}"
40.97986948468461,29.241733340559517,cell_002777,cell_002777,0,0,1,4,22.662101888499993,"{""cafe_main"": 0.0, ""hospital_main"": 0.0, ""station_main"": 4.252030341393161, ""supermarket_main"": 18.41007154710683}"
41.00689651171163,28.81125485173754,cell_003143,cell_003143,0,0,1,4,22.662101888499993,"{""cafe_main"": 0.0, ""hospital_main"": 0.0, ""station_main"": 4.252030341393161, ""supermarket_main"": 18.41007154710683}"
41.02491452972964,28.7634239085351,cell_003407,cell_003407,0,0,1,4,22.662101888499993,"{""cafe_main"": 0.0, ""hospital_main"": 0.0, ""station_main"": 4.252030341393161, ""supermarket_main"": 18.41007154710683}"
41.105995610810695,28.7634239085351,cell_004613,cell_004613,0,0,1,4,22.662101888499993,"{""cafe_main"": 0.0, ""hospital_main"": 0.0, ""station_main"": 4.252030341393161, ""supermarket_main"": 18.41007154710683}"
41.015905520720636,28.77538164433571,cell_003274,cell_003274,0,0,1,4,22.662101888499993,"{""cafe_main"": 0.0, ""hospital_main"": 0.0, ""station_main"": 4.252030341393161, ""supermarket_main"": 18.41007154710683}"
41.015905520720636,29.229775604758906,cell_003312,cell_003312,0,0,0,7,22.57570080338987,"{""cafe_main"": 0.0, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 22.57570080338987}"
41.00689651171163,29.158029189955244,cell_003172,cell_003172,1,0,2,2,22.298002132958423,"{""cafe_main"": 2.8346868942621075, ""hospital_main"": 0.0, ""station_main"": 7.298743214511119, ""supermarket_main"": 12.164572024185198}"
40.97986948468461,29.253691076360127,cell_002778,cell_002778,3,0,0,3,22.124219558999517,"{""cafe_main"": 6.321205588285577, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 15.803013970713941}"
41.03392353873865,29.265648812160737,cell_003583,cell_003583,3,0,0,3,22.124219558999517,"{""cafe_main"": 6.321205588285577, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 15.803013970713941}"
41.05194155675666,28.75146617273449,cell_003808,cell_003808,0,1,1,2,22.085976154102575,"{""cafe_main"": 0.0, ""hospital_main"": 5.669373788524215, ""station_main"": 4.252030341393161, ""supermarket_main"": 12.164572024185198}"
41.17806768288274,28.75146617273449,cell_005684,cell_005684,2,1,1,1,21.873950175246723,"{""cafe_main"": 4.865828809674079, ""hospital_main"": 5.669373788524215, ""station_main"": 4.252030341393161, ""supermarket_main"": 7.086717235655269}"
41.02491452972964,28.619931078927774,cell_003395,cell_003395,2,2,0,1,21.684203664677508,"{""cafe_main"": 4.865828809674079, ""hospital_main"": 9.731657619348159, ""station_main"": 0.0, ""supermarket_main"": 7.086717235655269}"
41.09698660180169,28.978663152946087,cell_004497,cell_004497,0,0,0,6,21.616617919084682,"{""cafe_main"": 0.0, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 21.616617919084682}"
40.88077038558555,29.277606547961348,cell_001306,cell_001306,0,0,0,6,21.616617919084682,"{""cafe_main"": 0.0, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 21.616617919084682}"
40.94383344864859,29.169986925755854,cell_002235,cell_002235,0,0,0,6,21.616617919084682,"{""cafe_main"": 0.0, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 21.616617919084682}"
41.02491452972964,29.217817868958296,cell_003445,cell_003445,0,0,0,6,21.616617919084682,"{""cafe_main"": 0.0, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 21.616617919084682}"
41.14203164684672,28.452522777719228,cell_005123,cell_005123,0,0,0,6,21.616617919084682,"{""cafe_main"": 0.0, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 21.616617919084682}"
40.952842457657596,29.158029189955244,cell_002368,cell_002368,0,0,0,6,21.616617919084682,"{""cafe_main"": 0.0, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 21.616617919084682}"
41.09698660180169,28.966705417145477,cell_004496,cell_004496,0,0,0,6,21.616617919084682,"{""cafe_main"": 0.0, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 21.616617919084682}"
40.934824439639584,29.158029189955244,cell_002100,cell_002100,0,0,0,6,21.616617919084682,"{""cafe_main"": 0.0, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 21.616617919084682}"
40.97086047567561,28.655804286329605,cell_002594,cell_002594,0,0,0,6,21.616617919084682,"{""cafe_main"": 0.0, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 21.616617919084682}"
40.952842457657596,29.28956428376196,cell_002379,cell_002379,0,0,0,6,21.616617919084682,"{""cafe_main"": 0.0, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 21.616617919084682}"
41.05194155675666,28.77538164433571,cell_003810,cell_003810,0,1,0,3,21.472387759238156,"{""cafe_main"": 0.0, ""hospital_main"": 5.669373788524215, ""station_main"": 0.0, ""supermarket_main"": 15.803013970713941}"
41.05194155675666,28.679719757930826,cell_003802,cell_003802,0,1,0,3,21.472387759238156,"{""cafe_main"": 0.0, ""hospital_main"": 5.669373788524215, ""station_main"": 0.0, ""supermarket_main"": 15.803013970713941}"
41.151040655855724,29.02649409614853,cell_005305,cell_005305,0,1,0,3,21.472387759238156,"{""cafe_main"": 0.0, ""hospital_main"": 5.669373788524215, ""station_main"": 0.0, ""supermarket_main"": 15.803013970713941}"
41.16004966486473,29.57654994297661,cell_005485,cell_005485,0,1,0,3,21.472387759238156,"{""cafe_main"": 0.0, ""hospital_main"": 5.669373788524215, ""station_main"": 0.0, ""supermarket_main"": 15.803013970713941}"
41.09698660180169,29.01453636034792,cell_004500,cell_004500,2,0,1,2,21.282431175252437,"{""cafe_main"": 4.865828809674079, ""hospital_main"": 0.0, ""station_main"": 4.252030341393161, ""supermarket_main"": 12.164572024185198}"
41.17806768288274,28.883001266541203,cell_005695,cell_005695,2,0,1,2,21.282431175252437,"{""cafe_main"": 4.865828809674079, ""hospital_main"": 0.0, ""station_main"": 4.252030341393161, ""supermarket_main"": 12.164572024185198}"
41.18707669189175,28.75146617273449,cell_005818,cell_005818,2,0,1,2,21.282431175252437,"{""cafe_main"": 4.865828809674079, ""hospital_main"": 0.0, ""station_main"": 4.252030341393161, ""supermarket_main"": 12.164572024185198}"
41.09698660180169,28.883001266541203,cell_004489,cell_004489,1,0,0,4,21.244758441368937,"{""cafe_main"": 2.8346868942621075, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 18.41007154710683}"
40.952842457657596,29.265648812160737,cell_002377,cell_002377,1,0,0,4,21.244758441368937,"{""cafe_main"": 2.8346868942621075, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 18.41007154710683}"
41.09698660180169,29.09824051095219,cell_004507,cell_004507,1,0,0,4,21.244758441368937,"{""cafe_main"": 2.8346868942621075, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 18.41007154710683}"
41.340229845044846,28.691677493731436,cell_008091,cell_008091,1,0,0,4,21.244758441368937,"{""cafe_main"": 2.8346868942621075, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 18.41007154710683}"
40.88077038558555,29.32543749116379,cell_001310,cell_001310,1,0,0,4,21.244758441368937,"{""cafe_main"": 2.8346868942621075, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 18.41007154710683}"
41.060950565765665,28.78733938013632,cell_003945,cell_003945,1,0,0,4,21.244758441368937,"{""cafe_main"": 2.8346868942621075, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 18.41007154710683}"
41.015905520720636,28.572100135725332,cell_003257,cell_003257,1,0,0,4,21.244758441368937,"{""cafe_main"": 2.8346868942621075, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 18.41007154710683}"
40.91680642162157,29.31347975536318,cell_001845,cell_001845,1,0,0,4,21.244758441368937,"{""cafe_main"": 2.8346868942621075, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 18.41007154710683}"
41.08797759279268,28.942789945544256,cell_004360,cell_004360,1,0,0,4,21.244758441368937,"{""cafe_main"": 2.8346868942621075, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 18.41007154710683}"
41.13302263783771,28.83517032333876,cell_005021,cell_005021,1,0,0,4,21.244758441368937,"{""cafe_main"": 2.8346868942621075, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 18.41007154710683}"
41.13302263783771,28.82321258753815,cell_005020,cell_005020,1,0,0,4,21.244758441368937,"{""cafe_main"": 2.8346868942621075, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 18.41007154710683}"
40.98887849369362,28.667762022130216,cell_002863,cell_002863,1,0,0,4,21.244758441368937,"{""cafe_main"": 2.8346868942621075, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 18.41007154710683}"
41.22311272792777,29.03845183194914,cell_006378,cell_006378,1,0,0,4,21.244758441368937,"{""cafe_main"": 2.8346868942621075, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 18.41007154710683}"
41.340229845044846,28.679719757930826,cell_008090,cell_008090,1,0,0,4,21.244758441368937,"{""cafe_main"": 2.8346868942621075, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 18.41007154710683}"
41.22311272792777,29.02649409614853,cell_006377,cell_006377,1,0,0,4,21.244758441368937,"{""cafe_main"": 2.8346868942621075, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 18.41007154710683}"
40.87176137657654,29.09824051095219,cell_001157,cell_001157,7,0,0,2,21.194852345541147,"{""cafe_main"": 9.03028032135595, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 12.164572024185198}"
40.88077038558555,29.1101982467528,cell_001292,cell_001292,7,0,0,2,21.194852345541147,"{""cafe_main"": 9.03028032135595, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 12.164572024185198}"
40.88077038558555,29.09824051095219,cell_001291,cell_001291,7,0,0,2,21.194852345541147,"{""cafe_main"": 9.03028032135595, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 12.164572024185198}"
40.88077038558555,29.122155982553412,cell_001293,cell_001293,2,0,0,3,20.66884278038802,"{""cafe_main"": 4.865828809674079, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 15.803013970713941}"
40.934824439639584,29.217817868958296,cell_002105,cell_002105,2,0,0,3,20.66884278038802,"{""cafe_main"": 4.865828809674079, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 15.803013970713941}"
40.997887502702625,28.679719757930826,cell_002998,cell_002998,2,0,0,3,20.66884278038802,"{""cafe_main"": 4.865828809674079, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 15.803013970713941}"
41.00689651171163,28.679719757930826,cell_003132,cell_003132,2,0,0,3,20.66884278038802,"{""cafe_main"": 4.865828809674079, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 15.803013970713941}"
41.02491452972964,28.655804286329605,cell_003398,cell_003398,2,0,0,3,20.66884278038802,"{""cafe_main"": 4.865828809674079, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 15.803013970713941}"
41.124013628828706,29.1101982467528,cell_004910,cell_004910,2,0,0,3,20.66884278038802,"{""cafe_main"": 4.865828809674079, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 15.803013970713941}"
40.97986948468461,28.75146617273449,cell_002736,cell_002736,1,1,0,2,20.668632706971522,"{""cafe_main"": 2.8346868942621075, ""hospital_main"": 5.669373788524215, ""station_main"": 0.0, ""supermarket_main"": 12.164572024185198}"
41.151040655855724,29.08628277515158,cell_005310,cell_005310,1,1,0,2,20.668632706971522,"{""cafe_main"": 2.8346868942621075, ""hospital_main"": 5.669373788524215, ""station_main"": 0.0, ""supermarket_main"": 12.164572024185198}"
41.1150046198197,28.81125485173754,cell_004751,cell_004751,1,1,0,2,20.668632706971522,"{""cafe_main"": 2.8346868942621075, ""hospital_main"": 5.669373788524215, ""station_main"": 0.0, ""supermarket_main"": 12.164572024185198}"
41.16004966486473,29.03845183194914,cell_005440,cell_005440,1,1,0,2,20.668632706971522,"{""cafe_main"": 2.8346868942621075, ""hospital_main"": 5.669373788524215, ""station_main"": 0.0, ""supermarket_main"": 12.164572024185198}"
41.05194155675666,28.667762022130216,cell_003801,cell_003801,1,1,0,2,20.668632706971522,"{""cafe_main"": 2.8346868942621075, ""hospital_main"": 5.669373788524215, ""station_main"": 0.0, ""supermarket_main"": 12.164572024185198}"
40.98887849369362,29.181944661556464,cell_002906,cell_002906,1,1,0,2,20.668632706971522,"{""cafe_main"": 2.8346868942621075, ""hospital_main"": 5.669373788524215, ""station_main"": 0.0, ""supermarket_main"": 12.164572024185198}"
41.1150046198197,28.859085794939983,cell_004755,cell_004755,1,1,0,2,20.668632706971522,"{""cafe_main"": 2.8346868942621075, ""hospital_main"": 5.669373788524215, ""station_main"": 0.0, ""supermarket_main"": 12.164572024185198}"
41.042932547747654,29.1101982467528,cell_003704,cell_003704,0,0,0,5,20.278109929060957,"{""cafe_main"": 0.0, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 20.278109929060957}"
40.89878840360356,29.193902397357075,cell_001567,cell_001567,0,0,0,5,20.278109929060957,"{""cafe_main"": 0.0, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 20.278109929060957}"
41.015905520720636,29.241733340559517,cell_003313,cell_003313,0,0,0,5,20.278109929060957,"{""cafe_main"": 0.0, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 20.278109929060957}"
41.05194155675666,29.09824051095219,cell_003837,cell_003837,0,0,0,5,20.278109929060957,"{""cafe_main"": 0.0, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 20.278109929060957}"
41.08797759279268,28.23728353330824,cell_004301,cell_004301,0,0,0,5,20.278109929060957,"{""cafe_main"": 0.0, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 20.278109929060957}"
41.17806768288274,28.990620888746697,cell_005704,cell_005704,0,0,0,5,20.278109929060957,"{""cafe_main"": 0.0, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 20.278109929060957}"
41.06995957477467,29.08628277515158,cell_004104,cell_004104,0,0,0,5,20.278109929060957,"{""cafe_main"": 0.0, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 20.278109929060957}"
40.9618514666666,29.28956428376196,cell_002513,cell_002513,0,0,0,5,20.278109929060957,"{""cafe_main"": 0.0, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 20.278109929060957}"
41.02491452972964,29.241733340559517,cell_003447,cell_003447,0,0,0,5,20.278109929060957,"{""cafe_main"": 0.0, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 20.278109929060957}"
41.05194155675666,29.241733340559517,cell_003849,cell_003849,0,0,0,5,20.278109929060957,"{""cafe_main"": 0.0, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 20.278109929060957}"
41.02491452972964,28.79929711593693,cell_003410,cell_003410,5,0,0,2,20.27581599580958,"{""cafe_main"": 8.111243971624383, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 12.164572024185198}"
41.13302263783771,29.08628277515158,cell_005042,cell_005042,5,0,0,2,20.27581599580958,"{""cafe_main"": 8.111243971624383, ""hospital_main"": 0.0, ""station_main"": 0.0, ""supermarket_main"": 12.164572024185198}"
41.060950565765665,28.942789945544256,cell_003958,cell_003958,4,1,0,1,20.120119643022218,"{""cafe_main"": 7.364028618842733, ""hospital_main"": 5.669373788524215, ""station_main"": 0.0, ""supermarket_main"": 7.086717235655269}"
41.13302263783771,29.02649409614853,cell_005037,cell_005037,0,1,2,1,20.054834238690603,"{""cafe_main"": 0.0, ""hospital_main"": 5.669373788524215, ""station_main"": 7.298743214511119, ""supermarket_main"": 7.086717235655269}"
41.105995610810695,29.002578624547308,cell_004633,cell_004633,0,1,2,1,20.054834238690603,"{""cafe_main"": 0.0, ""hospital_main"": 5.669373788524215, ""station_main"": 7.298743214511119, ""supermarket_main"": 7.086717235655269}"
41.105995610810695,28.77538164433571,cell_004614,cell_004614,0,1,2,1,20.054834238690603,"{""cafe_main"": 0.0, ""hospital_main"": 5.669373788524215, ""station_main"": 7.298743214511119, ""supermarket_main"": 7.086717235655269}"
41.124013628828706,29.02649409614853,cell_004903,cell_004903,0,1,2,1,20.054834238690603,"{""cafe_main"": 0.0, ""hospital_main"": 5.669373788524215, ""station_main"": 7.298743214511119, ""supermarket_main"": 7.086717235655269}"
41.03392353873865,28.679719757930826,cell_003534,cell_003534,1,2,0,1,19.653061749265536,"{""cafe_main"": 2.8346868942621075, ""hospital_main"": 9.731657619348159, ""station_main"": 0.0, ""supermarket_main"": 7.086717235655269}"
41.03392353873865,29.241733340559517,cell_003581,cell_003581,1,2,0,1,19.653061749265536,"{""cafe_main"": 2.8346868942621075, ""hospital_main"": 9.731657619348159, ""station_main"": 0.0, ""supermarket_main"": 7.086717235655269}"
