name,amenity,shop,longitude,latitude,market_type
Back Shop Gurme Tekel,,supermarket,29.1166537,40.9831698,local
Altıntürk Foto And Hediyelik,,supermarket,28.9745476,41.0283826,local
Çınar Market,,supermarket,28.8539327,40.9966038,local
Çağrı Hipermarket,,supermarket,29.0255059,41.0232056,local
Melekoğlu Grup Marketleri,,supermarket,28.9273195,41.0746311,local
Rammar,,supermarket,28.9251838,41.0874962,local
Hakmar,,supermarket,29.3066894,40.872563,chain
Macro Center,,supermarket,28.98625,41.1081755,unknown
Koç Market,,supermarket,28.592107,41.0196818,local
Yeditepe Kuruyemiş Market,,supermarket,29.1384062,40.9771802,local
Berka,,supermarket,29.1384371,40.978351,local
Altun Market,,supermarket,28.7964241,41.0009919,local
Burda,,supermarket,28.7964183,40.9864848,local
Yeşil Alan Market,,supermarket,29.0570011,40.9672805,local
Mopaş,,supermarket,29.2931478,40.9207119,local
Cebiroğlu Büfe,,supermarket,29.1176563,40.9855677,local
Türkiye Tarım Kredi Kooperatif Market,,supermarket,29.2179032,40.8902433,local
Mopaş,,supermarket,29.2297119,40.8879424,local
Hakmar,,supermarket,29.2536828,40.9065108,chain
Orkide Market,,supermarket,28.9844524,41.2372572,local
Gümüşdere Market,,supermarket,28.9849915,41.2356979,local
Ocak Gıda Tekel,,supermarket,28.9847408,41.2366262,local
Irmak Market,,supermarket,28.9850092,41.2359034,local
Şimşekler,,supermarket,29.0830738,40.9954624,local
Happy Center,,supermarket,29.0877433,40.9960133,unknown
Demar,,supermarket,29.0901674,40.9976631,local
Ersin Tekel,,supermarket,29.0900087,40.9978366,local
Hakmar,,supermarket,29.08538,40.995575,chain
Çağrı Süpermarket,,supermarket,29.0331925,41.0267592,local
Yılman,,supermarket,29.0305997,41.0279232,local
Gönenli Peynircim,,supermarket,28.8685523,40.9844528,local
Yıldız Kuruyemiş,,supermarket,28.8741939,40.9796481,local
Şimşek Tekel,,supermarket,29.1902267,41.0154406,local
Dervişoğlu İndirim Marketleri,,supermarket,29.1631586,40.9103246,local
Uğur Büfe Tekel,,supermarket,29.130348,40.874495,local
Happy Center,,supermarket,28.7051278,41.0638394,unknown
Seç,,supermarket,29.4587487,40.969258,local
Zırhlıoğlu,,supermarket,29.1765572,41.0074856,local
Ada Tekel & Şarküteri,,supermarket,29.3051849,40.8151984,local
Hakmar,,supermarket,29.284084,40.914263,chain
Mopaş Market,,supermarket,29.2856439,40.9159663,local
UCZ,,supermarket,29.3098975,40.8696223,local
İrem Et Şarküteri,,supermarket,29.1194818,40.9831052,local
Hakmar,,supermarket,29.3118871,40.8686037,chain
Happy Center,,supermarket,29.3061253,40.8681192,unknown
Hakmar,,supermarket,29.304515,40.8677231,chain
Ilgaz Hipermarket,,supermarket,29.2826425,40.9132347,local
Hakmar,,supermarket,29.2500402,40.8959705,chain
Hakmar,,supermarket,29.2982699,40.9126906,chain
Hoşgör Kuruyemiş,,supermarket,29.1294068,40.9221856,local
Happy Center,,supermarket,29.1307899,40.9240957,unknown
Hakmar,,supermarket,29.2670846,40.8804049,chain
Karaca Market,,supermarket,28.9840566,41.2367849,local
Özgür Market,,supermarket,29.042751,40.99895,local
Sadık Gıda,,supermarket,29.0421393,40.9981683,local
OBAK-MAR,,supermarket,29.0151872,41.0161498,local
Tadem,,supermarket,29.1435729,40.9711155,local
Semar,,supermarket,29.1397119,40.9711782,local
Onur Market,,supermarket,28.5397761,40.9996337,chain
Onur Market,,supermarket,28.981924,41.0545506,chain
Kılıç,,supermarket,28.8829045,40.9791379,local
Chefsepeti,,supermarket,28.969685,41.034771,local
anpa gross,,supermarket,28.8108757,41.0476389,local
Altun Market,,supermarket,28.897501,41.0172164,local
Miss Marketim,,supermarket,29.3028541,40.8481362,local
Mopaş,,supermarket,29.3047229,40.8177584,local
Barış Market,,supermarket,29.0725078,41.0171225,local
Food Project,,supermarket,29.0276552,40.9839933,local
Black Tekel Shop,,supermarket,29.1360597,40.9841008,local
Tercan Süper Market,,supermarket,29.1342462,40.9861545,local
Çağrı Market,,supermarket,28.9085407,41.0391009,local
T-Shop,,supermarket,29.3152195,40.9194656,local
Güven Kuruyemis,,supermarket,28.9923318,41.0522908,local
SULTAN CENTER,,supermarket,28.960524,41.0053861,unknown
Simply Market,,supermarket,29.1397078,40.9707367,local
www.taksesuar.com,,supermarket,28.9662829,41.0163172,local
Onur Grouo,,supermarket,29.076719,40.9851712,local
Paşalı Market,,supermarket,29.091353,41.1347719,local
Ranmar,,supermarket,28.9452629,41.0764131,local
Güloğlu Market,,supermarket,29.0995042,41.12869,local
Hakmar,,supermarket,29.215244,40.9405667,chain
KİM,,supermarket,29.1038979,40.9505869,local
TM KA AŞ,,supermarket,29.1216017,40.9677902,local
Balcı Tekel,,supermarket,28.8954306,41.1077689,local
Sarı Köşe Market,,supermarket,28.5867783,41.0182828,local
Hakmar,,supermarket,29.1214861,40.9757469,chain
KİM,,supermarket,29.1163096,40.9688569,local
Doğuş Market,,supermarket,28.8901021,41.0149689,local
Öz Volkan Gıda,,supermarket,28.8897051,41.0166385,local
Rammar,,supermarket,28.8026809,41.1089284,local
Afia Marketleri,,supermarket,28.8027232,41.1089684,local
Yılmaz Büfe,,supermarket,28.9328675,41.0469216,local
Sirkeci Market,,supermarket,28.9765682,41.0141364,local
Doğal Market,,supermarket,28.9393315,41.0673306,local
شارع محلات,,supermarket,28.9841955,41.0505652,local
Zekeriyaköy Market,,supermarket,29.0292641,41.1962748,local
Kardeşler Market,,supermarket,29.0705033,40.9744217,local
Onur,,supermarket,28.8386089,41.0639535,local
KİM Market,,supermarket,29.0305717,41.1420549,local
Hakmar,,supermarket,29.2244618,41.0227178,chain
Hem incense Türkiye,,supermarket,28.9664208,41.0139643,local
Hakmar,,supermarket,29.2716365,40.8900642,chain
Snowy Süpermarket,,supermarket,28.8879458,41.0744735,local
Hizmet Market,,supermarket,28.8881618,41.0776397,local
Paşa Market,,supermarket,28.7681871,41.114082,local
LİDER,,supermarket,29.0276519,41.0644394,local
Ayan Büfe,,supermarket,29.0282265,41.0647564,local
Hakmar,,supermarket,29.229825,40.8780313,chain
Mopaş,,supermarket,29.2456693,40.9063153,local
Özkuruşlar,,supermarket,29.1223603,40.9363575,local
Hakmar,,supermarket,29.2356336,40.9064526,chain
Hakmar Express,,supermarket,29.2468325,40.9050923,chain
Onur Market,,supermarket,28.7063516,40.9956435,chain
Ateşoğlu Market,,supermarket,28.7094657,40.9952365,local
Altun Market,,supermarket,28.7105813,40.9998629,local
Doğanlar Süpermarket,,supermarket,28.7094266,40.9990344,local
Çil Kardeşler Süpermarket,,supermarket,28.7053021,41.0008729,local
Irmaklar,,supermarket,28.7052713,41.0012147,local
Onur Market,,supermarket,28.7085755,40.9981991,chain
Dilek Süpermarket,,supermarket,28.7108038,40.9960047,local
Hakmar Express,,supermarket,29.2117304,41.0070921,chain
Özkuruşlar Market,,supermarket,29.2129809,41.0083496,local
Hakmar Express,,supermarket,29.2160224,41.0048796,chain
Avcioglu,,supermarket,29.1906428,40.9028103,local
Mis Gıda,,supermarket,28.7207011,40.977,local
Ata Süpermarket,,supermarket,28.7203367,40.975964,local
Bostancı Büfe,,supermarket,29.0942345,40.9554529,local
Özkuruşlar,,supermarket,29.1152873,40.979437,local
Duygu Tekel ve Şarküteri,,supermarket,29.1192676,40.9810743,local
Çağdaş Gıda,,supermarket,29.1190689,40.9808856,local
Çekmecem Ekonomik Halk Pazarı,,supermarket,28.5892773,41.0212447,local
Tuba Market,,supermarket,28.5827,41.0200959,local
Güven Market,,supermarket,28.5879701,41.0200927,local
Gümrük 23 Tekel,,supermarket,28.5892268,41.0208215,local
Serpa Şarküteri,,supermarket,28.5827925,41.0198332,local
İkram Kuruyemiş,,supermarket,29.0339545,40.9920232,local
Şahbazlar Market,,supermarket,28.642935,41.0036011,local
Domino Tekel,,supermarket,28.6421847,41.0027494,local
Demirciköy Market,,supermarket,29.0556975,41.2349157,local
Kervan Market,,supermarket,29.055856,41.2345514,local
Kartal Market,,supermarket,29.1634939,40.903635,local
Çarşı Pazar,,supermarket,29.0929938,40.9595019,local
Çağrı,,supermarket,29.1036051,40.9641941,local
Şimşekler,,supermarket,29.1136634,40.9741104,local
Mopaş,,supermarket,29.0486522,40.9859982,local
Aydın Market,,supermarket,29.1180501,40.9834006,local
Berra Gıda,,supermarket,29.111991,40.9851028,local
Kardeşler Market,,supermarket,28.992376,41.0354716,local
Mopaş,,supermarket,29.3198339,40.8255223,local
Hakmar,,supermarket,29.1012062,41.0466143,chain
Hakmar,,supermarket,29.3239855,40.8260615,chain
Esen Tekel & Kuruyemiş,,supermarket,28.7199042,40.974161,local
My Gross Market,,supermarket,28.7199107,40.9748775,local
Esen Market,,supermarket,28.7192651,40.9733414,local
Samoa,,supermarket,29.1346071,41.0080408,local
İpekhanımın Çiftliği,,supermarket,29.0465768,40.9777698,local
Köşem Market,,supermarket,28.7699917,40.9857944,local
Hakmar Express,,supermarket,29.1141122,40.9800753,chain
Mopaş,,supermarket,29.0433237,41.0031617,local
Çağrı Market,,supermarket,29.0865233,40.9989893,local
aydın,,supermarket,28.8585371,41.1057277,local
Happy Center,,supermarket,28.8033978,41.1039837,unknown
Tekel İddaa Bayii,,supermarket,28.8728691,40.9934666,local
Başarı Market,,supermarket,28.8723059,40.9925726,local
Balıkçı Murat,,supermarket,28.873372,40.9949065,local
Bereket Market,,supermarket,28.8731889,40.9949206,local
Biçen,,supermarket,28.8728297,40.9955147,local
Kim,,supermarket,28.8731092,40.9926393,local
Onur market,,supermarket,28.7746732,41.0939098,chain
Çağrı,,supermarket,28.805311,41.0975327,local
qri,,supermarket,28.8109551,41.1018808,local
Kuzeygrup Medikal Estetik Pendik Ofis,,supermarket,29.2806334,40.8768017,local
Tekel,,supermarket,28.6542048,41.0040675,local
Tarihi Eminönü Baharatçısı,,supermarket,29.105846,40.9492979,local
Makbul Süpermarket,,supermarket,29.1056753,40.9493916,local
Hakmar Express,,supermarket,29.317346,40.8267212,chain
Hakmar,,supermarket,29.2674848,40.8721436,chain
Sevgi market,,supermarket,28.8504045,40.9850622,local
Türkiye Tarım Kredi Kooperatif Market,,supermarket,29.0435554,40.9885951,local
Erkam Dürüm Market,,supermarket,28.5646803,41.0199161,local
Natumora,,supermarket,29.087139,40.9633766,local
Kim,,supermarket,28.9924178,41.1787084,local
Sayanlar Hipermarket,,supermarket,28.9154831,41.0533825,local
Çağrı Hipermarket,,supermarket,29.2212431,41.016594,local
Erbap Market,,supermarket,29.0704275,41.0394091,local
Elmuhtar Market,,supermarket,28.7204322,40.9721041,local
Haver Hanım Zeytinyağları,,supermarket,29.0868681,40.98158,local
İdeal Gıda,,supermarket,29.1156422,40.9415693,local
Mega Gıda & Şarküteri,,supermarket,29.0920828,41.0273578,local
Mopaş,,supermarket,29.1280683,41.0109965,local
Yücel Gıda,,supermarket,29.0460554,41.0226977,local
Aksu Market,,supermarket,28.595487,41.0157042,local
Efsane Şarküteri,,supermarket,28.5966967,41.0149206,local
Uğur Gıda,,supermarket,28.5943713,41.0163251,local
Onur Market,,supermarket,28.5913192,41.0175832,chain
Ebrar Gidalari,,supermarket,28.7771529,41.1330412,local
Site Market,,supermarket,28.776769,41.1332244,local
Çağri,,supermarket,28.7733869,41.1186596,local
Elmar Group Marketleri 3,,supermarket,28.7794107,41.1321225,local
Çağri,,supermarket,28.6597456,41.024625,local
Türkiye Tarım Kredi Kooperatif Market,,supermarket,29.1177961,40.9790022,local
Gourmet Garage,,supermarket,29.0496738,40.9727218,local
Showmar,,supermarket,29.1137955,40.9736553,local
Kemerburgaz Market & Manav,,supermarket,28.912729,41.1605556,local
Happy Center,,supermarket,28.9054766,41.0458621,unknown
Yılmaz Market,,supermarket,29.0646075,40.982663,local
Onur Hipermarket,,supermarket,28.6430722,41.0093059,local
Hakmar Express,,supermarket,29.1267234,40.9804499,chain
Malls,,supermarket,29.0136361,41.0765864,unknown
Kooperatif Market,,supermarket,28.9923219,41.1789154,local
Kim,,supermarket,28.8259451,41.0133333,local
Happy Center,,supermarket,29.0842129,41.025294,unknown
İnci Market,,supermarket,29.1352083,41.0046198,local
Kim,,supermarket,28.9976596,41.1136329,local
Vera Hipermarket,,supermarket,29.10114,41.0463474,local
Hakmar Express,,supermarket,29.0466478,40.9746812,chain
Showmar,,supermarket,29.1291814,41.0159552,local
Mopaş,,supermarket,29.0809297,40.9796145,local
Sali Pazari,,supermarket,29.0295209,40.9949816,local
Hakmar Express,,supermarket,29.1354137,40.9694103,chain
Kim,,supermarket,28.2436061,41.074353,local
Onur Market,,supermarket,28.6503583,40.9990956,chain
Köylü Market,,supermarket,28.6497159,40.9992822,local
Biçen,,supermarket,28.7073372,40.9835901,local
Happy Center,,supermarket,28.9125411,41.0571874,unknown
Tasmar Supermarket,,supermarket,28.9725142,41.0359744,local
Seç Market,,supermarket,29.0448024,41.1612293,local
Gökkuşağı,,supermarket,29.0304908,41.1557629,local
Kackar Market,,supermarket,29.0028518,41.0856732,local
Çağrı market,,supermarket,28.9773795,41.0538243,local
Kooperatif,,supermarket,29.2685057,40.8878031,local
Çağlayan Hipermarket,,supermarket,29.1121602,40.9808255,local
Mopaş,,supermarket,29.3040652,40.8176349,local
St Regis,,supermarket,28.9928852,41.0476871,local
ONUR,,supermarket,28.8772513,40.9786451,local
Mopaş,,supermarket,29.0302421,40.9938005,local
Damak Bitkisel Ürünler,,supermarket,29.0300645,40.9941173,local
Yeldeğirmeni Kuruyemiş,,supermarket,29.030039,40.9941567,local
Karagöz Market,,supermarket,29.3754434,40.942434,local
Happy Center,,supermarket,29.1241753,40.9772713,unknown
Tarım Kredi Kooperatif Market,,supermarket,29.1218058,40.9754853,local
Ankara Gıda Pazarı,,supermarket,29.0289327,40.9972351,local
Happy Center,,supermarket,29.3099678,40.9279672,unknown
Tarım Kredi Kooperatif Market,,supermarket,28.8985894,41.0889977,local
Karadeniz Market,,supermarket,29.0967932,40.8777637,local
Çinar Market,,supermarket,29.0962249,40.8778508,local
Ada Tekel,,supermarket,29.0998491,40.8778275,local
Ada Tekel,,supermarket,29.1000029,40.8779459,local
Demar,,supermarket,28.9714876,41.081908,local
Snowy,,supermarket,28.9716427,41.0817848,local
ÖZ Yunuslar Süpermarket,,supermarket,29.1361636,40.9719013,local
Çağrı,,supermarket,29.0944341,40.9644615,local
Radar Market,,supermarket,28.8307541,41.0333076,local
Hakbul,,supermarket,28.9138672,41.0825865,local
Kim,,supermarket,28.9339019,41.0778044,local
Yemeksepeti Market,,supermarket,28.9351089,41.077398,local
Arden Süpermarket,,supermarket,29.2983261,40.9121886,local
Kim,,supermarket,29.1331284,40.9962861,local
Rota,,supermarket,28.714242,41.0639715,local
Snowy,,supermarket,28.944203,41.0808372,local
Kasrik Market,,supermarket,28.9408468,41.0799638,local
Yaylacık Kahvaltı Sarayı,,supermarket,28.9383866,41.0803459,local
Hakmar Express,,supermarket,29.0242006,41.0232683,chain
Aksu Market,,supermarket,28.4829242,41.2717265,local
Arzu Gıda Pazarı,,supermarket,29.0272202,40.9970639,local
Namlı market,,supermarket,29.0025056,41.0486285,local
Kim,,supermarket,28.7940796,40.9807402,local
Sipahi,,supermarket,28.7941532,40.9810604,local
Mopaş,,supermarket,29.1679963,40.8982156,local
Uygun Market,,supermarket,28.5477634,41.0355521,local
Hakmar,,supermarket,29.3041105,40.9318425,chain
Asya Pazarı,,supermarket,29.0659805,40.9678975,local
Mavi Market,,supermarket,29.2327723,40.8970575,local
Mobaş,,supermarket,29.0830408,40.9687309,local
Haksan Makina,,supermarket,28.9151092,41.0432732,local
Grosper,,supermarket,29.080975,40.9781254,local
Özkuruşlar,,supermarket,29.0744527,40.9733847,local
Happy Center,,supermarket,28.9144016,41.0629643,unknown
Mopaş,,supermarket,29.0919605,40.9665022,local
Happy Center,,supermarket,29.1040615,40.9915186,unknown
Grosper,,supermarket,29.0752129,40.9741017,local
Vegan Dükkan,,supermarket,28.9840867,41.0326339,local
Organik Köylü Pazarı,,supermarket,29.0862547,40.9671573,local
Hakmar Express,,supermarket,29.2311414,40.9855714,chain
Mopaş,,supermarket,29.2305198,40.9852159,local
Mopaş,,supermarket,29.0586867,40.9833277,local
Onur,,supermarket,28.5155685,41.024444,local
Rami Karabağ,,supermarket,28.9328521,41.0654448,local
Showmar Hipermarket,,supermarket,29.0351962,41.0204385,local
Türkiye Tarım Kredi Kooperatif Market,,supermarket,28.7094754,40.985998,local
Demtaş,,supermarket,29.0628647,40.9709729,local
Mopaş,,supermarket,29.0387249,40.9839515,local
Sarıyer Market,,supermarket,29.0407269,41.1865329,local
Uyum Market,,supermarket,29.0380577,41.1885976,local
Zencefil Aktar,,supermarket,29.0678089,40.9811051,local
Hakmar,,supermarket,29.27676,40.976661,chain
Et Gros,,supermarket,28.9134575,41.057224,local
İtina Gurme,,supermarket,29.0763251,40.9771157,local
Mercan Market,,supermarket,29.280005,40.8245576,local
Hakmar Express,,supermarket,29.097098,40.9858572,chain
Kınalı Market,,supermarket,28.1144753,41.0635432,local
Mopaş,,supermarket,29.3060011,40.8288555,local
Hakmar,,supermarket,29.310677,40.8297171,chain
Gözde Süpermarket,,supermarket,29.138009,40.9306033,local
Aydoğan Market,,supermarket,29.1414236,40.9308567,local
Sezgin Market,,supermarket,29.140771,40.9326941,local
Ege Glutensiz,,supermarket,29.1404174,40.9327929,local
Peynirci Baba,,supermarket,29.1330119,40.9264455,local
Miramar Market,,supermarket,29.1323743,40.9222548,local
Onur Market,,supermarket,28.7268381,41.1983907,chain
Hakmar,,supermarket,29.1430322,40.9309802,chain
Tarım Kredi Kooperatif Market,,supermarket,29.3211404,40.8251304,local
İnan Yufkacısı,,supermarket,29.1350582,40.9239329,local
Hijyen Market,,supermarket,29.1270778,40.9399153,local
Mopaş,,supermarket,29.0891396,40.9838279,local
Koray gıda,,supermarket,28.7542722,41.1088459,local
umut market,,supermarket,28.9316486,41.0446227,local
Seç Market Silivri Çantaköy,,supermarket,28.0839649,41.0789053,local
Ümit Market,,supermarket,28.8995413,41.098486,local
Sabiha Gökçen Duty Free,,supermarket,29.3149368,40.9066848,local
Grup Gökkuşağı,,supermarket,28.2590473,41.0810471,local
Ayazma Market,,supermarket,29.3236588,40.9309097,local
Happy Center,,supermarket,29.0587799,40.9907706,unknown
Hakmar Express,,supermarket,29.0788178,41.0591755,chain
Hoca Gıda,,supermarket,29.1770687,40.9091465,local
Mopaş,,supermarket,29.2632965,40.8770645,local
Happy Center,,supermarket,29.1620631,40.949174,unknown
Hakmar Express,,supermarket,29.097804,41.0232691,chain
Demircanlar,,supermarket,29.2267057,40.9845284,local
Hakmar Express,,supermarket,29.2263932,40.984111,chain
Tarım Kredi Kooperatif Market,,supermarket,29.1431604,40.9429005,local
Çağrı Market,,supermarket,28.8267736,41.0355041,local
Hakmar Express,,supermarket,29.1525296,40.9419479,chain
Happy Center,,supermarket,29.1522958,40.945559,unknown
Özkuruşlar,,supermarket,29.3045586,40.9243826,local
Avşar,,supermarket,29.0749875,41.0270804,local
Hakmar Express,,supermarket,29.0622739,41.0355798,chain
Gümüş Market,,supermarket,29.2388634,40.8845786,local
Bonveno,,supermarket,29.0846444,40.9707932,local
Murat Market,,supermarket,29.0895256,41.0329864,local
Happy,,supermarket,29.0893082,41.0268024,local
Eylülnaz Turşu Evi,,supermarket,29.0901932,41.0283495,local
İstanbul Hurma,,supermarket,29.0890319,41.0237912,local
Tillo Ev Dünyası,,supermarket,29.0866272,41.0251013,local
Çağrı Market,,supermarket,29.0907652,41.0122637,local
Hakmar Express,,supermarket,29.0908211,41.0148183,chain
Bonveno,,supermarket,29.0921893,40.9670557,local
Özkuruşlar,,supermarket,29.1555782,40.9267923,local
Çağrı,,supermarket,29.292515,40.9150418,local
Bi Depo Tencere,,supermarket,29.2715889,40.8764179,local
Türkiye Tarım Kredi Kooperatif Market,,supermarket,28.6974052,41.0038438,local
Mopaş,,supermarket,29.0890842,40.9701349,local
Ekonomi Pazarı,,supermarket,28.2461151,41.0833482,local
Happy Center,,supermarket,28.9596168,41.0441178,unknown
Tarım Kredi Kooperatif Market,,supermarket,28.9538754,41.0449154,local
Çağrı,,supermarket,29.1643481,41.0161627,local
Özkuruşlar,,supermarket,29.2435437,41.0485761,local
Hakmar,,supermarket,29.2420648,41.0483526,chain
Çağrı,,supermarket,29.252597,41.0469444,local
Happy Center,,supermarket,29.2395962,41.0470974,unknown
Hakmar Express,,supermarket,29.2635933,41.0438996,chain
Kim Yapımarketleri,,supermarket,28.6188513,40.9966293,local
Kim Yapımarketleri,,supermarket,28.6216821,41.0000089,local
Hakmar Express,,supermarket,29.0980068,41.0614693,chain
Hakmar,,supermarket,29.3924364,40.9074132,chain
Türkiye Tarım Kredi Kooperatif Market,,supermarket,29.3919303,40.9061946,local
Topuzoğlu gıda,,supermarket,28.9411137,41.0363582,local
BonVeno,,supermarket,29.083307,40.97308,local
Tarım Kredi Kooperatif Market,,supermarket,29.0875354,41.0153467,local
Kim,,supermarket,29.1245052,40.978584,local
Emir Alp Gıda ve Şarküteri Tekel Market,,supermarket,29.1569712,40.9021477,local
Happy Center,,supermarket,29.0883882,40.9766934,unknown
İtimat Süt Ürünleri,,supermarket,29.1348229,40.9302232,local
Bonveno,,supermarket,29.1400582,40.9257863,local
Mopaş,,supermarket,29.0780206,40.9765189,local
Demir,,supermarket,29.0746634,41.0033634,local
Anpagross Silivri,,supermarket,28.2038851,41.0837622,local
Hakmar Express,,supermarket,29.22858,40.907731,chain
Hakmar Express,,supermarket,29.2480629,40.907451,chain
Türkiye Tarım Kredi Kooperatif Market,,supermarket,29.25366,40.906924,local
Hakmar,,supermarket,29.3310385,41.0836093,chain
Çelikler Market,,supermarket,29.473226,41.0683002,local
Orient,,supermarket,28.787132,41.0206701,local
Türkiye Tarım Kredi Kooperatif Market,,supermarket,28.7878216,41.0199958,local
Urban Yakın Doğa,,supermarket,29.0064241,41.0646499,local
Türkiye Tarım Kredi Kooperatif Market,,supermarket,29.27863,40.9115028,local
Ümraniye Helal Market,,supermarket,29.0860508,41.0266717,local
Türkiye Tarım Kredi Kooperatif Market,,supermarket,29.2785807,40.9188229,local
Türkiye Tarım Kredi Kooperatif Market,,supermarket,29.2928024,40.9157119,local
Hakmar,,supermarket,29.147755,40.9346943,chain
Bonveno,,supermarket,29.0037352,41.0654794,local
Grosper,,supermarket,29.0860718,41.0258543,local
Çağrı Süpermarket,,supermarket,28.8465271,41.001576,local
Kim,,supermarket,28.9836378,41.0508699,local
Hatunoğlu Gıda,,supermarket,29.013509,41.0234738,local
Mopaş,,supermarket,29.3029652,40.9145748,local
Türkiye Tarım Kredi Kooperatif Market,,supermarket,29.2331275,40.8897089,local
Hakmar Express,,supermarket,29.2241751,40.9100199,chain
Hakmar Express,,supermarket,29.216889,40.9100912,chain
Show,,supermarket,28.9749213,41.025509,local
Başak Süpermarket,,supermarket,29.0958869,41.0267404,local
Hakmar,,supermarket,29.1347624,41.0121539,chain
Hakmar Express,,supermarket,29.2328628,41.0253368,chain
Çağrı Market,,supermarket,29.1772777,41.0324097,local
Tarım Kredi Kooperatifleri,,supermarket,28.7397113,41.1859764,local
Getir Depo,,supermarket,28.9238977,41.0834754,local
Happy Center,,supermarket,28.9264531,41.0838805,unknown
Kim,,supermarket,29.1585306,40.9276822,local
Hakmar Express,,supermarket,29.1580711,40.927861,chain
Hakmar Express,,supermarket,29.5909546,41.1622957,chain
Taze Pazar,,supermarket,29.1355926,40.9230818,local
Yeşilyurt Market,,supermarket,29.1330518,40.925587,local
Türkiye Tarım Kredi Kooperatif Market,,supermarket,29.3077122,40.8300406,local
Snowy,,supermarket,28.9721007,41.093842,local
Hakmar,,supermarket,29.2062589,41.0098897,chain
Kim,,supermarket,28.6274632,41.0878463,local
Happy Center,,supermarket,28.628726,41.0014348,unknown
Happy Center,,supermarket,28.6269373,40.9942649,unknown
Pazar,,supermarket,29.0719218,41.0737203,local
Hakmar Express,,supermarket,29.0860445,41.0256517,chain
Bonveno,,supermarket,29.1372632,40.926186,local
Mopaş,,supermarket,29.3063872,40.8404569,local
Mopaş,,supermarket,29.0903474,41.0175277,local
Bereket Gıda,,supermarket,28.9785071,41.093504,local
Lazerda Store,,supermarket,28.9551708,41.0077515,local
Boğaziçi Mensupları Tüketim Kooperatifi,,supermarket,29.0435679,41.0876561,local
Yenibir Zemin Beton Silim,,supermarket,29.1796905,40.988242,local
Yenibir Zemin Epoksi Kaplama,,supermarket,29.1796993,40.98827,local
Şimşekler Market,,supermarket,29.1675859,40.9879152,local
Bio Organik,,supermarket,29.1441004,40.9297008,local
