name,leisure,longitude,latitude
Haluk Ündeğer Parkı,park,28.91006768433822,41.00821643285603
Mimar Sinan Parkı,park,28.82177015766592,41.019392251074834
Kadir Has Parkı,park,28.82905697720332,41.01701001157306
Kocasinan Parkı,park,28.831245865683044,41.01740153970422
Koca Yusuf Parkı,park,28.83186348825257,41.04015251554858
Olimpiyat Parkı,park,28.83703232741677,40.95988728336803
Mercan Parkı,park,29.184932733988088,40.90552202623355
Çamlıktepe Parkı,park,29.06798731787925,41.04890271022716
Röne Park,park,28.83193737442261,40.95688722590869
A Caddesi Parkı,park,28.87084434874489,41.08875718547036
Ahmed Durakoğlu Parkı,park,28.90820563630324,41.09520480997303
Konutbirlik Parkı,park,28.76547734932757,41.03419113940223
Kuzguncuk Parkı,park,29.032317880713254,41.032231417975176
Zeynep Kamil Parkı,park,29.02486028274309,41.01569647455666
Mavi Marmara Parkı,park,29.079624136482696,41.02044846603509
Sevgi Parkı,park,29.104380180814083,41.02175626528483
Endülüs Parkı,park,29.108930051602663,41.02144111808065
Pazarcık Parkı,park,29.113259687487407,41.02053362453891
Çakmak Parkı,park,29.116232912721127,41.0185757765422
Lokman Hekim Parkı - Bilgi Evleri,park,29.09184386442753,41.01125409912592
Hristos Tepesi,park,29.05967036638006,40.87831329936004
Kıvanç Parkı,park,28.956332391269527,41.055895046333134
Gamzeli Parkı,park,28.95731032323357,41.05683792043597
Mehmet Emin Öztürk Parkı,park,28.91657990292767,41.037229263022674
Prof. Dr. Aykut Barka Parkı,park,29.03150332115116,41.07364825659203
Gazi parkı,park,29.2604064241485,40.993069338516335
Necati Akkuş Parkı,park,28.87145769312567,40.995829171812815
Şairler Sofrası Parkı,park,29.000491376019127,41.04171010456666
Simitçi Tahir Parkı,park,29.032378673618634,41.03292253727112
Kuzguncuk Bostanı,park,29.031779247155058,41.03480252409186
Esatpaşa Parkı,park,29.083311562762237,41.004788718233584
Acıbadem Parkı,park,29.036256608803065,40.998961031773774
Çetin Emeç ve Demokrasi Parkı,park,29.05717869158372,40.97781069081312
Palazzo Venezia,park,28.977497621381374,41.02955672623379
Nurtepe Gezi Parkı,park,28.959982741087263,41.08368065232025
Köyiçi Dinlenme Parkı,park,28.874740100000004,41.02493583333334
Şehit Naci Tuncer Parkı,park,28.875054766666665,41.02619953333333
Genç Osman Parkı,park,28.873763674812004,41.026088214698746
Aliya İzzet Begoviç Parkı,park,28.87011528992717,41.0243097316047
Bahçelievler Parkı,park,28.86436517977523,41.004430571104265
Ord. Prof. Zeki Velidi Togan Parkı,park,29.17688863333333,41.0252139
Şehit Erdal Engin Parkı,park,29.199144390232245,40.91795315322489
Haydar Aliyev Parkı,park,28.99849618510442,41.05632429973953
Papatya Parkı,park,29.191578814049077,40.90292809352974
Güneş Parkı,park,29.190419188349495,40.89720742166065
75. Yıl Parkı,park,29.1879396933478,40.90224955138433
Çamlık Parkı,park,29.1865645824249,40.90339799599988
