name,amenity,shop,leisure,longitude,latitude
İspark Hasan Doğan Spor Kompleksi,parking,,,29.1900837,40.8924488
İspark,parking,,,29.1864574,40.8890607
İspark,parking,,,29.1874338,40.8892553
İspark,parking,,,29.1887373,40.889527
İspark,parking,,,29.1897726,40.889231
İspark,parking,,,29.1836145,40.8892208
İspark,parking,,,29.1890145,40.8871952
İspark,parking,,,29.1877217,40.8872763
İspark,parking,,,29.1131119,40.938372
İspark Gülsuyu Metro Yer Altı Otoparkı,parking,,,29.1555034,40.9235112
İspark,parking,,,29.0736047,40.9600083
İspark,parking,,,29.0756551,40.9620383
İspark,parking,,,29.0767604,40.9628638
İspark,parking,,,29.0773426,40.9634255
Sofular otoparkı,parking,,,28.947821,41.0133985
Otopark ve Yıkama,parking,,,28.9551188,41.0233221
Şehzadebaşı caddesi otoparkı,parking,,,28.9537373,41.0141364
Eymen otopark,parking,,,28.9580785,41.0196679
Sadrazam Ali Paşa Caddesi Otoparkı,parking,,,28.9531539,41.0286167
Kalaycı Bedri Sk. Otopark,parking,,,28.9246979,40.9947597
Yıldırım otopark,parking,,,28.9235803,40.9980224
Black ve White,parking,,,28.9574139,41.0250753
Carrex Oto,parking,,,28.9534722,41.0284882
Uğur Otopark,parking,,,28.9290564,40.9966393
Ayaz Oto Park,parking,,,28.933851,41.0010824
Liman Otopark,parking,,,28.9303883,40.9983622
DEVELİ OTO PARK YIKAMA,parking,,,28.9306686,40.9988991
Ak Otopark Yikama,parking,,,28.9335363,41.0013835
Tepedar Otoparkı,parking,,,28.9345653,41.0029101
Kemancı Siteleri Otoparkı,parking,,,28.927619,40.9995691
Ercan Otopark,parking,,,28.9476838,41.0083903
Bursa otopark,parking,,,28.9450497,41.0073347
Küçükbaşı Çeşme Otopark,parking,,,28.9437306,41.0058177
Ayyıldız Otoparkı,parking,,,28.9461895,41.0061126
Tatlıpınar Cd. Otopark,parking,,,28.9322959,41.0199854
Bican Bağcıoğlu Cd. Otopark,parking,,,28.9316398,41.0206616
Muhallebici Hasan Sk. Otoparkı,parking,,,28.9259113,41.0206481
Topkapı Cd. Otoparkı,parking,,,28.9285835,41.019394
Çapa Yolüstü Otopark,parking,,,28.9309557,41.0167572
Öz Fatih Otopark,parking,,,28.9522801,41.0175102
Ens Otopark,parking,,,28.9522097,41.0174021
Otopark,parking,,,28.9351344,41.0122562
Aydınlar Açık Otoparkı,parking,,,28.9266326,41.0069108
Oto Park,parking,,,28.9306363,41.0061074
As Otopark Yıkama,parking,,,28.9478612,41.0077962
Yıldız Oto Park,parking,,,28.9487544,41.0088691
APA OTOPARK,parking,,,28.9764749,41.0140528
Günaydın Otopark,parking,,,28.9769163,41.0101127
Spor Oto Park,parking,,,28.9770322,41.0094389
Otopark Divanyolu Petrol Ltd. Şti.,parking,,,28.9784752,41.0097984
imç otopark,parking,,,28.957901,41.0171944
Vefa Otopark,parking,,,28.9579954,41.0150492
Osman otopark,parking,,,28.9651992,41.0173074
Özdemir otopark,parking,,,28.9666772,41.0170649
Otopark,parking,,,28.9594027,41.017683
otopark,parking,,,28.9607243,41.0195269
Fatih belediyesi otopark,parking,,,28.9598367,41.0192024
Spor kulübü otopsi,parking,,,28.9602474,41.0198282
Bozkır otopark,parking,,,28.9608419,41.0198348
Çoşkun otopark,parking,,,28.9274245,41.0016731
Fatih Sitesi Misafir Otoparkı,parking,,,28.9221372,41.0047349
Çakırağa Otopark,parking,,,28.9396408,41.0327564
Tuğra Otopark Yıkama,parking,,,28.9417952,41.0340186
Çevre Otopark,parking,,,28.9323671,41.006138
Cem Otopark,parking,,,28.9321426,41.004356
Kıroğlu Oto Park ve Oto Yıkama,parking,,,28.9269871,41.0172694
Cekici Park,parking,,,28.9256478,41.0178378
Topkapı Park,parking,,,28.9249933,41.0180274
Örümceksiz Otopark,parking,,,28.9263277,41.0141187
Tunç Otopark,parking,,,28.9270472,41.0152538
Umut Otopark,parking,,,28.9266369,41.0164221
Masko Yedieminli Otopark,parking,,,28.9246219,41.009904
Asmalı Aktar Sk.otopark,parking,,,28.9249163,41.0124249
Yeni Sur Oto Park,parking,,,28.9231754,41.011669
El Emek Otoparkı,parking,,,28.9256092,41.0136027
Otopark,parking,,,28.9462516,41.0223611
Otopark,parking,,,28.9475118,41.0203863
Şirin otopark,parking,,,28.967174,41.0162206
Fatih belediyesi otopark,parking,,,28.9617627,41.0158426
otopark,parking,,,28.9427975,41.0105219
Serdar Otopark,parking,,,28.9448361,41.0080803
Findikzade kat otopark,parking,,,28.9407952,41.0109004
Otopark,parking,,,28.943876,41.0090602
Otopark,parking,,,28.9456671,41.0083908
Otopark,parking,,,28.9436279,41.0293359
Atafer2,parking,,,28.9297003,41.0072144
Öztürk Katlı Otopark,parking,,,28.9291881,41.0112031
Çevre Katlı Otopark,parking,,,28.9341213,41.0074219
Emrullah Efendi Otoparkı,parking,,,28.9323304,41.0089901
Otopark,parking,,,28.9371183,41.0100726
Türkçü Sokak Açık Otopark,parking,,,28.9365844,41.0103648
Otopark İspark,parking,,,28.9640599,41.0100459
Otopark,parking,,,28.948288,41.0181901
Ensar oto park ot yikama,parking,,,28.9476228,41.0168706
Sultanahmet Otopark,parking,,,28.9744709,41.0040333
Açık Otopark,parking,,,28.9730003,41.0035405
Küflü Otopark,parking,,,28.9732894,41.0099737
can katlı otopark,parking,,,29.23539,40.8859956
Merkez oto yıkama otopark,parking,,,29.2661142,40.9686311
klasoto aksesuar,parking,,,29.299666,40.950799
Şehit Volkan Duysak Katlı Otoparkı,parking,,,28.9044042,40.9973945
otobark,parking,,,28.906906,41.0079396
Otopark,parking,,,28.9190488,41.0022514
Meydan Otopark ve Yıkama,parking,,,28.9103709,40.9960962
Kapalı Otopark ve Oto Yıkama,parking,,,28.9040852,40.9956807
LEVENT OTOPARK,parking,,,28.908536,40.9908597
Nur Otopark,parking,,,28.911324,41.0706228
Emaar Avm,parking,,,29.0721712,41.0040888
Akgün otopark,parking,,,28.9300996,41.0230499
Parking IsPark,parking,,,28.9423056,41.0000999
İSPARK Bayrampaşa Muratpaşa Yeraltı Otoparkı,parking,,,28.9082471,41.0467204
Çamlıca Camii Zemin Altı Otoparkı,parking,,,29.0706086,41.035538
İSPARK,parking,,,28.9062918,41.0379433
İSPARK,parking,,,28.913122,41.043447
Denizde Güvenlik Eğitimi Uygulama Alanı ve Otoparkı,parking,,,29.0982717,41.1252493
İSPARK,parking,,,29.0599139,40.9654234
İSPARK,parking,,,29.1162363,40.9923609
İSPARK,parking,,,29.1207895,40.992636
İSPARK,parking,,,29.1222729,40.9927998
İSPARK,parking,,,29.1237951,40.9928385
İSPARK,parking,,,29.1244646,40.9928936
İSPARK,parking,,,29.1261927,40.9926873
İSPARK,parking,,,29.1268118,40.9918362
İSPARK,parking,,,29.1270799,40.9917834
İSPARK,parking,,,29.1161976,40.9926299
İSPARK,parking,,,29.1180954,40.9926493
İSPARK,parking,,,29.1198694,40.992811
İSPARK,parking,,,29.1207016,40.9928684
İSPARK,parking,,,29.1222447,40.9930139
İSPARK,parking,,,29.1237843,40.9931022
İSPARK,parking,,,29.1244585,40.9931022
İSPARK,parking,,,29.126248,40.9929758
İSPARK,parking,,,29.1274785,40.9934407
İSPARK,parking,,,29.1276761,40.9933948
İSPARK,parking,,,29.1278645,40.9943142
İSPARK,parking,,,29.128063,40.9942798
İSPARK,parking,,,29.1283124,40.9953204
İSPARK,parking,,,29.1284787,40.9952718
İSPARK,parking,,,28.8729968,41.0083051
Şubat Yediemin Otoparkı,parking,,,29.1069869,41.0130756
Garip Dede Türbesi Otoparkı,parking,,,28.767761,40.9867841
Pashacity Otopark,parking,,,28.9062782,41.058612
Fatih TIR Parkı,parking,,,28.633526,41.0924847
İSPARK,parking,,,28.8951243,41.0068628
Sonsuz Nakliyat & TIR Parkı,parking,,,28.6199534,41.1238229
Türkpark Otopark,parking,,,28.9832398,41.0416055
Otopark,parking,,,28.2439314,41.0741328
Centilmen Erkek Berberi,parking,hairdresser,,29.0049584,41.0647963
İSPARK Millet Caddesi,parking,,,28.9460684,41.0099817
Kadıköy Rıhtım Otel Otopark,parking,,,29.0253543,40.9954106
vakif otolaryngology park,parking,,,28.9525786,41.0116257
İspark Mimar Sinan Zemin Altı Otoparkı,parking,,,29.0168038,41.0222136
Kapali oto park,parking,,,28.9835691,41.0609686
Sarayburnu Otopark,parking,,,28.9840613,41.0168612
Aqua Florya Kapalı Otoparkı,parking,,,28.7969008,40.9664947
İSPARK,parking,,,28.9071471,41.0519548
İSPARK Büyükçekmece Metrobüs Yanı Zemin Altı Otoparkı,parking,,,28.6241785,41.0218093
İSPARK Gaziosmanpaşa Zemin Altı Otoparkı,parking,,,28.8853842,41.0792307
İSPARK,parking,,,28.910893,41.0443489
Şirinevler Meydan Zeminaltı Otoparkı,parking,,,28.8489706,40.992314
Lala Şahin Otoparkı,parking,,,28.9807826,41.0568615
Şen Otopark & Yıkama,parking,,,29.01822,41.0208802
Topağacı Otoparkı,parking,,,28.9978069,41.0519483
Küçük Otopark (8-10 araba),parking,,,29.2390527,41.0657772
İSPARK,parking,,,28.9067135,41.0510913
Acil Otoparkı,parking,,,29.1750928,40.913977
Otopark Girişi,parking,,,28.8749838,41.0591049
Libadiye Otopark,parking,,,29.076788,41.0147057
İspark Arnavutköy Zemin Altı Otoparkı,parking,,,28.7391237,41.1832918
Kemal Kalkuz Parkı Zemin Altı Otoparkı,parking,,,29.2427568,40.8884385
İSPARK,parking,,,28.719988,40.9703348
Bayrampaşa Şehit Kamil Balkan Zemin Altı Otoparkı,parking,,,28.9008387,41.0605301
Gaziosmanpaşa Meydanı ve Yaşam Merkezi Zemin Altı Otoparkı,parking,,,28.9085532,41.060963
Adapark Katlı Otoparkı,parking,,,28.8871553,41.0640802
Hürriyet Mahallesi Zeminaltı Otoparkı,parking,,,28.894858,41.0710304
Gaziosmanpaşa Zemin Altı Otoparkı,parking,,,28.8856425,41.0795703
Bahçelievler Zafer Mh. Zeminaltı Otoparkı,parking,,,28.8349613,41.0036141
Fevzi Çakmak Meydanı Zemin Altı Otoparkı,parking,,,28.7929423,41.0082868
Cennet Mahallesi Meydan Zemin Altı Otoparkı,parking,,,28.7834287,40.9905973
Öğretmen Evi,parking,,,28.7141711,40.9721156
Denizköşkler Toplantı ve Davet Salonu Açık Otoparkı,parking,,,28.7433701,40.9745642
Siyavuşpaşa Yer Altı Otoparkı,parking,,,28.8535257,40.9959557
Merter Metro Zeminaltı Otoparkı,parking,,,28.8897367,41.0036103
Telve Otopark,parking,,,28.9788343,41.003972
Purple Car Park,parking,,,28.7441098,41.2580133
Turquoise Car Park,parking,,,28.7456332,41.2580319
Red Car Park,parking,,,28.7411156,41.2580126
Blue Car Park,parking,,,28.739589,41.2580004
Yellow Car Park,parking,,,28.7426966,41.2579563
